speaker,start_time,end_time,emotion,scores
SAM,01:27:41,01:27:45,disgust,"{'angry': 0.003135550767183304, 'calm': 0.0012712636962532997, 'disgust': 0.4339379072189331, 'fearful': 0.14530810713768005, 'happy': 0.003351213876157999, 'sad': 0.41055360436439514, 'surprised': 0.002442243043333292}"
TRAVIS,01:27:45,01:27:47,sad,"{'angry': 0.0012134352000430226, 'calm': 0.0011568855261430144, 'disgust': 0.45276135206222534, 'fearful': 0.03067529946565628, 'happy': 0.0008750721463002264, 'sad': 0.5107097029685974, 'surprised': 0.0026082843542099}"
MARISHA,01:27:47,01:27:49,disgust,"{'angry': 0.0020482076797634363, 'calm': 0.0004900397034361959, 'disgust': 0.937588095664978, 'fearful': 0.009617473930120468, 'happy': 0.0020808035042136908, 'sad': 0.04549206793308258, 'surprised': 0.00268320320174098}"
SAM,01:27:49,01:27:51,disgust,"{'angry': 0.002056916942819953, 'calm': 0.0006831209175288677, 'disgust': 0.9338853359222412, 'fearful': 0.008281271904706955, 'happy': 0.0018996603321284056, 'sad': 0.051481928676366806, 'surprised': 0.0017118005780503154}"
LAURA,01:27:51,01:27:53,sad,"{'angry': 0.00024360067618545145, 'calm': 0.0016051997663453221, 'disgust': 0.014085697941482067, 'fearful': 0.04334182292222977, 'happy': 0.0002618964936118573, 'sad': 0.9394339919090271, 'surprised': 0.0010278784902766347}"
SAM,01:27:53,01:27:54,sad,"{'angry': 0.0003950042591895908, 'calm': 0.0012964005582034588, 'disgust': 0.03470775857567787, 'fearful': 0.05491921305656433, 'happy': 0.0003857083211187273, 'sad': 0.9071229696273804, 'surprised': 0.0011729277903214097}"
LAURA,01:27:54,01:27:59,disgust,"{'angry': 0.0035191380884498358, 'calm': 0.0011779668275266886, 'disgust': 0.6657249927520752, 'fearful': 0.08288989216089249, 'happy': 0.003966961987316608, 'sad': 0.24045151472091675, 'surprised': 0.0022694519720971584}"
MARISHA,01:27:59,01:28:02,disgust,"{'angry': 0.005093345884233713, 'calm': 0.0023171131033450365, 'disgust': 0.6351339817047119, 'fearful': 0.12106899917125702, 'happy': 0.010823298245668411, 'sad': 0.22327648103237152, 'surprised': 0.002286697970703244}"
MATT,01:28:02,01:28:13,sad,"{'angry': 0.0010899106273427606, 'calm': 0.0012997396988794208, 'disgust': 0.333273321390152, 'fearful': 0.035556595772504807, 'happy': 0.0008033026242628694, 'sad': 0.625842809677124, 'surprised': 0.002134365728124976}"
LAURA,01:28:13,01:28:19,sad,"{'angry': 0.0014575901441276073, 'calm': 0.0016220253892242908, 'disgust': 0.13772541284561157, 'fearful': 0.17812128365039825, 'happy': 0.0018955100094899535, 'sad': 0.6778256297111511, 'surprised': 0.0013525467365980148}"
MATT,01:28:19,01:28:21,disgust,"{'angry': 0.005266246385872364, 'calm': 0.0005004011327400804, 'disgust': 0.9523040056228638, 'fearful': 0.012175397016108036, 'happy': 0.004696181043982506, 'sad': 0.022911937907338142, 'surprised': 0.0021458319388329983}"
LAURA,01:28:21,01:28:22,sad,"{'angry': 0.00026765585062094033, 'calm': 0.0017057755030691624, 'disgust': 0.025969013571739197, 'fearful': 0.011751783080399036, 'happy': 0.00014947469753678888, 'sad': 0.9584279656410217, 'surprised': 0.0017283451743423939}"
LIAM,01:28:22,01:28:33,disgust,"{'angry': 0.0030777743086218834, 'calm': 0.0006726202555000782, 'disgust': 0.8543301820755005, 'fearful': 0.033256322145462036, 'happy': 0.0031469373498111963, 'sad': 0.1028607115149498, 'surprised': 0.002655438845977187}"
ALL,01:28:33,01:28:35,disgust,"{'angry': 0.00139978330116719, 'calm': 0.0015061794547364116, 'disgust': 0.6934054493904114, 'fearful': 0.014405124820768833, 'happy': 0.0010146163403987885, 'sad': 0.2862781584262848, 'surprised': 0.001990743912756443}"
MATT,01:28:35,01:28:41,sad,"{'angry': 0.0002797226479742676, 'calm': 0.00134476728271693, 'disgust': 0.028855890035629272, 'fearful': 0.025200996547937393, 'happy': 0.0002268704993184656, 'sad': 0.9426808953285217, 'surprised': 0.0014108510222285986}"
TRAVIS,01:28:41,01:28:43,disgust,"{'angry': 0.0023366098757833242, 'calm': 0.0005971943028271198, 'disgust': 0.9583518505096436, 'fearful': 0.005952073726803064, 'happy': 0.002245767740532756, 'sad': 0.028916750103235245, 'surprised': 0.0015997980954125524}"
LAURA,01:28:43,01:28:47,sad,"{'angry': 0.0002964836312457919, 'calm': 0.001394091290421784, 'disgust': 0.02653532475233078, 'fearful': 0.03371342271566391, 'happy': 0.0002643556799739599, 'sad': 0.9366161823272705, 'surprised': 0.0011801968794316053}"
MATT,01:28:47,01:28:58,disgust,"{'angry': 0.0018698825733736157, 'calm': 0.0006148935644887388, 'disgust': 0.9360386729240417, 'fearful': 0.007801816798746586, 'happy': 0.0017648055218160152, 'sad': 0.04997469484806061, 'surprised': 0.0019353717798367143}"
TRAVIS,01:28:58,01:29:00,sad,"{'angry': 0.0002033189230132848, 'calm': 0.001955680549144745, 'disgust': 0.012948918156325817, 'fearful': 0.0122136939316988, 'happy': 0.00012758999946527183, 'sad': 0.9710379242897034, 'surprised': 0.0015129416715353727}"
MATT,01:29:00,01:29:02,disgust,"{'angry': 0.002433536574244499, 'calm': 0.0004381132312119007, 'disgust': 0.9773876070976257, 'fearful': 0.002718019764870405, 'happy': 0.0023154241498559713, 'sad': 0.012143523432314396, 'surprised': 0.002563728019595146}"
TRAVIS,01:29:02,01:29:03,sad,"{'angry': 0.00037606817204505205, 'calm': 0.001374051789753139, 'disgust': 0.04502887651324272, 'fearful': 0.028166502714157104, 'happy': 0.0002854764461517334, 'sad': 0.9234256148338318, 'surprised': 0.0013434621505439281}"
MATT,01:29:03,01:29:06,disgust,"{'angry': 0.0013244908768683672, 'calm': 0.0009461196605116129, 'disgust': 0.6631075143814087, 'fearful': 0.021457774564623833, 'happy': 0.000999254873022437, 'sad': 0.30913442373275757, 'surprised': 0.003030447056517005}"
LAURA,01:29:06,01:29:07,sad,"{'angry': 0.00036529675708152354, 'calm': 0.001347083831205964, 'disgust': 0.04434361681342125, 'fearful': 0.024651337414979935, 'happy': 0.0002579788852017373, 'sad': 0.9275637269020081, 'surprised': 0.0014709298266097903}"
SAM,01:29:07,01:29:09,sad,"{'angry': 0.0016539744101464748, 'calm': 0.00122061965521425, 'disgust': 0.2213742882013321, 'fearful': 0.1395919770002365, 'happy': 0.0017681075260043144, 'sad': 0.6323159337043762, 'surprised': 0.0020751215051859617}"
MATT,01:29:09,01:29:11,disgust,"{'angry': 0.002313140546903014, 'calm': 0.0006326603470370173, 'disgust': 0.9678937196731567, 'fearful': 0.003996856976300478, 'happy': 0.0021197337191551924, 'sad': 0.021540600806474686, 'surprised': 0.0015033099334686995}"
TRAVIS,01:29:11,01:29:13,sad,"{'angry': 0.0009534116834402084, 'calm': 0.001572983805090189, 'disgust': 0.23554083704948425, 'fearful': 0.04049110412597656, 'happy': 0.0007923502707853913, 'sad': 0.7190394401550293, 'surprised': 0.001609833212569356}"
LIAM,01:29:13,01:29:16,disgust,"{'angry': 0.0038976315408945084, 'calm': 0.0009171265410259366, 'disgust': 0.737244725227356, 'fearful': 0.07203735411167145, 'happy': 0.0038673074450343847, 'sad': 0.17941470444202423, 'surprised': 0.002621221821755171}"
MATT,01:29:16,01:29:25,sad,"{'angry': 0.0003567880776245147, 'calm': 0.0013259825063869357, 'disgust': 0.03562480956315994, 'fearful': 0.03682684525847435, 'happy': 0.0003047735954169184, 'sad': 0.9243181943893433, 'surprised': 0.0012425752356648445}"
LAURA,01:29:25,01:29:27,disgust,"{'angry': 0.0028092507272958755, 'calm': 0.0011200940934941173, 'disgust': 0.6720494627952576, 'fearful': 0.06501910090446472, 'happy': 0.003048874903470278, 'sad': 0.2537928521633148, 'surprised': 0.0021603498607873917}"
MATT,01:29:27,01:29:32,disgust,"{'angry': 0.001667595817707479, 'calm': 0.0007758410065434873, 'disgust': 0.8393071293830872, 'fearful': 0.01703655533492565, 'happy': 0.0015804311260581017, 'sad': 0.13734957575798035, 'surprised': 0.002282878151163459}"
LAURA,01:29:32,01:29:33,disgust,"{'angry': 0.05291027948260307, 'calm': 0.0014869682490825653, 'disgust': 0.5328842997550964, 'fearful': 0.30874669551849365, 'happy': 0.04184979572892189, 'sad': 0.05532921850681305, 'surprised': 0.006792641244828701}"
MATT,01:29:33,01:29:57,disgust,"{'angry': 0.002201664727181196, 'calm': 0.0005776533507741988, 'disgust': 0.9693202376365662, 'fearful': 0.003693872829899192, 'happy': 0.002126340987160802, 'sad': 0.02027430199086666, 'surprised': 0.0018058528658002615}"
MARISHA,01:29:57,01:29:58,disgust,"{'angry': 0.0028228098526597023, 'calm': 0.0006908405921421945, 'disgust': 0.826949417591095, 'fearful': 0.03830074518918991, 'happy': 0.00293892715126276, 'sad': 0.12550398707389832, 'surprised': 0.0027931896038353443}"
LIAM,01:29:58,01:30:00,disgust,"{'angry': 0.0019700208213180304, 'calm': 0.000819735461845994, 'disgust': 0.8805518746376038, 'fearful': 0.015226959250867367, 'happy': 0.00204053265042603, 'sad': 0.09753206372261047, 'surprised': 0.0018587838858366013}"
LAURA,01:30:00,01:30:01,sad,"{'angry': 0.0003487379872240126, 'calm': 0.0013076495379209518, 'disgust': 0.03449072316288948, 'fearful': 0.029153181239962578, 'happy': 0.00026063554105348885, 'sad': 0.9330394864082336, 'surprised': 0.0013995444169268012}"
MARISHA,01:30:01,01:30:04,sad,"{'angry': 0.0005449611344374716, 'calm': 0.0014517772942781448, 'disgust': 0.07466201484203339, 'fearful': 0.04447312280535698, 'happy': 0.00047122553223744035, 'sad': 0.877164363861084, 'surprised': 0.0012324904091656208}"
LAURA,01:30:04,01:30:06,sad,"{'angry': 0.000600562256295234, 'calm': 0.0012236633338034153, 'disgust': 0.10713212937116623, 'fearful': 0.04751107469201088, 'happy': 0.0005386198754422367, 'sad': 0.8413834571838379, 'surprised': 0.001610526698641479}"
MARISHA,01:30:06,01:30:08,sad,"{'angry': 0.00033667992101982236, 'calm': 0.0013862099731341004, 'disgust': 0.037486400455236435, 'fearful': 0.027678722515702248, 'happy': 0.0002642626059241593, 'sad': 0.931552529335022, 'surprised': 0.001295187626965344}"
MATT,01:30:08,01:30:09,sad,"{'angry': 0.0008451145840808749, 'calm': 0.0011668694205582142, 'disgust': 0.19082389771938324, 'fearful': 0.04457949846982956, 'happy': 0.0006537524750456214, 'sad': 0.7598444819450378, 'surprised': 0.002086328575387597}"
TRAVIS,01:30:09,01:30:12,disgust,"{'angry': 0.001829262007959187, 'calm': 0.0006175594171509147, 'disgust': 0.9302051663398743, 'fearful': 0.008561183698475361, 'happy': 0.0017673878464847803, 'sad': 0.05503661930561066, 'surprised': 0.0019829219672828913}"
LAURA,01:30:12,01:30:17,sad,"{'angry': 0.0005960041889920831, 'calm': 0.00131305365357548, 'disgust': 0.07364034652709961, 'fearful': 0.055573783814907074, 'happy': 0.0005230064853094518, 'sad': 0.8670491576194763, 'surprised': 0.0013045892119407654}"
MATT,01:30:17,01:30:24,sad,"{'angry': 0.00033248227555304766, 'calm': 0.0012887624325230718, 'disgust': 0.03440035134553909, 'fearful': 0.029370341449975967, 'happy': 0.00025985759566538036, 'sad': 0.9329179525375366, 'surprised': 0.0014301888877525926}"
TRAVIS,01:30:24,01:30:27,sad,"{'angry': 0.000594761804677546, 'calm': 0.0013382977340370417, 'disgust': 0.057305142283439636, 'fearful': 0.07845497131347656, 'happy': 0.0006018903222866356, 'sad': 0.8605273365974426, 'surprised': 0.001177609316073358}"
LAURA,01:30:27,01:30:28,sad,"{'angry': 0.0009458724525757134, 'calm': 0.0012572454288601875, 'disgust': 0.08981753140687943, 'fearful': 0.13790413737297058, 'happy': 0.00107136822771281, 'sad': 0.7675707936286926, 'surprised': 0.0014329671394079924}"
TRAVIS,01:30:28,01:30:30,sad,"{'angry': 0.00033010035986080766, 'calm': 0.00176725210621953, 'disgust': 0.012930035591125488, 'fearful': 0.10803627222776413, 'happy': 0.00048356089973822236, 'sad': 0.8754801154136658, 'surprised': 0.0009727230644784868}"
LAURA,01:30:30,01:30:40,sad,"{'angry': 0.0008690207032486796, 'calm': 0.0012098595034331083, 'disgust': 0.1484944075345993, 'fearful': 0.06409682333469391, 'happy': 0.0007515499019064009, 'sad': 0.7828612327575684, 'surprised': 0.0017170768696814775}"
MATT,01:30:40,01:30:41,sad,"{'angry': 0.00027485238388180733, 'calm': 0.001490523456595838, 'disgust': 0.017892800271511078, 'fearful': 0.044814497232437134, 'happy': 0.00028094640583731234, 'sad': 0.9341915845870972, 'surprised': 0.00105472921859473}"
LAURA,01:30:41,01:30:43,sad,"{'angry': 0.0002620797895360738, 'calm': 0.0015916702104732394, 'disgust': 0.017805472016334534, 'fearful': 0.040330540388822556, 'happy': 0.0002686033258214593, 'sad': 0.9387609362602234, 'surprised': 0.0009807534515857697}"
MATT,01:30:43,01:30:46,sad,"{'angry': 0.0007261094287969172, 'calm': 0.0015983727062121034, 'disgust': 0.043707434087991714, 'fearful': 0.18049860000610352, 'happy': 0.0010832439875230193, 'sad': 0.771378755569458, 'surprised': 0.001007507205940783}"
MATT,01:30:46,01:30:50,disgust,"{'angry': 0.0025183544494211674, 'calm': 0.0004441578930709511, 'disgust': 0.9562986493110657, 'fearful': 0.007392776198685169, 'happy': 0.002239924157038331, 'sad': 0.028834814205765724, 'surprised': 0.002271190518513322}"
MARISHA,01:30:50,01:30:52,disgust,"{'angry': 0.001914488384500146, 'calm': 0.0006648359703831375, 'disgust': 0.8639248013496399, 'fearful': 0.017299972474575043, 'happy': 0.0016664777649566531, 'sad': 0.11220288276672363, 'surprised': 0.002326532732695341}"
MATT,01:30:52,01:30:56,sad,"{'angry': 0.002921583130955696, 'calm': 0.0013710485072806478, 'disgust': 0.13943631947040558, 'fearful': 0.39254137873649597, 'happy': 0.003983910661190748, 'sad': 0.457752525806427, 'surprised': 0.001993270358070731}"
LAURA,01:30:56,01:30:57,sad,"{'angry': 0.001040497561916709, 'calm': 0.00157088041305542, 'disgust': 0.20467472076416016, 'fearful': 0.05314202606678009, 'happy': 0.0008910841424949467, 'sad': 0.7372145652770996, 'surprised': 0.0014662030152976513}"
MATT,01:30:57,01:31:12,disgust,"{'angry': 0.003489094553515315, 'calm': 0.0004138029762543738, 'disgust': 0.9790864586830139, 'fearful': 0.0028228871524333954, 'happy': 0.0026477708015590906, 'sad': 0.009470012038946152, 'surprised': 0.0020699058659374714}"
MATT,01:31:12,01:31:15,disgust,"{'angry': 0.0016870856052264571, 'calm': 0.0009830023627728224, 'disgust': 0.7349293231964111, 'fearful': 0.023545434698462486, 'happy': 0.0013902770588174462, 'sad': 0.2352822870016098, 'surprised': 0.0021825660951435566}"
MARISHA,01:31:15,01:31:16,disgust,"{'angry': 0.002902492182329297, 'calm': 0.0004727186751551926, 'disgust': 0.9744065999984741, 'fearful': 0.0036466061137616634, 'happy': 0.002557972678914666, 'sad': 0.014136824756860733, 'surprised': 0.0018768577137961984}"
MATT,01:31:16,01:31:17,disgust,"{'angry': 0.00161045603454113, 'calm': 0.0009158157627098262, 'disgust': 0.8574817776679993, 'fearful': 0.013554483652114868, 'happy': 0.001572981127537787, 'sad': 0.12298239767551422, 'surprised': 0.001882166718132794}"
SAM,01:31:17,01:31:20,sad,"{'angry': 0.003680112771689892, 'calm': 0.002051294082775712, 'disgust': 0.16238334774971008, 'fearful': 0.40699630975723267, 'happy': 0.005956653971225023, 'sad': 0.4173910319805145, 'surprised': 0.0015412246575579047}"
MARISHA,01:31:20,01:31:23,disgust,"{'angry': 0.0023614373058080673, 'calm': 0.00048745793174020946, 'disgust': 0.970784604549408, 'fearful': 0.004082984756678343, 'happy': 0.0022333727683871984, 'sad': 0.018173305317759514, 'surprised': 0.0018768856534734368}"
TALIESIN,01:31:23,01:31:25,disgust,"{'angry': 0.002267410047352314, 'calm': 0.000506326905451715, 'disgust': 0.9743159413337708, 'fearful': 0.003111810190603137, 'happy': 0.0020786861423403025, 'sad': 0.015662893652915955, 'surprised': 0.0020569958724081516}"
LAURA,01:31:25,01:31:28,disgust,"{'angry': 0.0045237294398248196, 'calm': 0.0011944472789764404, 'disgust': 0.8674501180648804, 'fearful': 0.03512387350201607, 'happy': 0.006945990025997162, 'sad': 0.08265575766563416, 'surprised': 0.002106006722897291}"
MATT,01:31:28,01:31:30,sad,"{'angry': 0.004150992725044489, 'calm': 0.0027227960526943207, 'disgust': 0.31417274475097656, 'fearful': 0.23878861963748932, 'happy': 0.006550583988428116, 'sad': 0.43204739689826965, 'surprised': 0.0015668399864807725}"
MARISHA,01:31:30,01:31:31,disgust,"{'angry': 0.0017009844304993749, 'calm': 0.0005688631208613515, 'disgust': 0.9599255323410034, 'fearful': 0.004436591640114784, 'happy': 0.0017580987187102437, 'sad': 0.02948121726512909, 'surprised': 0.0021285414695739746}"
TALIESIN,01:31:31,01:31:33,disgust,"{'angry': 0.003099060384556651, 'calm': 0.0005368217243812978, 'disgust': 0.9782742857933044, 'fearful': 0.0024315710179507732, 'happy': 0.0022110515274107456, 'sad': 0.011550277471542358, 'surprised': 0.0018969522789120674}"
LIAM,01:31:33,01:31:36,disgust,"{'angry': 0.0023926766589283943, 'calm': 0.000982274184934795, 'disgust': 0.6362721920013428, 'fearful': 0.0629718154668808, 'happy': 0.0023743226192891598, 'sad': 0.2925637364387512, 'surprised': 0.002443022793158889}"
TALIESIN,01:31:36,01:31:39,disgust,"{'angry': 0.0026277389843016863, 'calm': 0.0004630982002709061, 'disgust': 0.9704100489616394, 'fearful': 0.0045409128069877625, 'happy': 0.0024565355852246284, 'sad': 0.017633598297834396, 'surprised': 0.0018681599758565426}"
MARISHA,01:31:39,01:31:40,disgust,"{'angry': 0.0022810143418610096, 'calm': 0.000548894633539021, 'disgust': 0.9730239510536194, 'fearful': 0.0029928130097687244, 'happy': 0.0018408308969810605, 'sad': 0.01733889803290367, 'surprised': 0.0019735100213438272}"
TALIESIN,01:31:40,01:31:43,disgust,"{'angry': 0.00365012907423079, 'calm': 0.00036705288221128285, 'disgust': 0.9782772660255432, 'fearful': 0.003180362517014146, 'happy': 0.0025975177995860577, 'sad': 0.009648708626627922, 'surprised': 0.002279028994962573}"
MARISHA,01:31:43,01:31:44,disgust,"{'angry': 0.0014186897315084934, 'calm': 0.0008978571277111769, 'disgust': 0.77944016456604, 'fearful': 0.013751114718616009, 'happy': 0.0009796000085771084, 'sad': 0.20082098245620728, 'surprised': 0.0026916468050330877}"
SAM,01:31:44,01:31:46,disgust,"{'angry': 0.0022746503818780184, 'calm': 0.0005226666107773781, 'disgust': 0.970963716506958, 'fearful': 0.0036772876046597958, 'happy': 0.0020769156981259584, 'sad': 0.018602799624204636, 'surprised': 0.0018820861587300897}"
LIAM,01:31:46,01:31:54,sad,"{'angry': 0.0020846249535679817, 'calm': 0.001424733316525817, 'disgust': 0.2153410017490387, 'fearful': 0.18402191996574402, 'happy': 0.0023784926161170006, 'sad': 0.5929588675498962, 'surprised': 0.001790373120456934}"
SAM,01:31:54,01:31:55,fearful,"{'angry': 0.0100495470687747, 'calm': 0.0011727901874110103, 'disgust': 0.2347913682460785, 'fearful': 0.5729479193687439, 'happy': 0.015054893679916859, 'sad': 0.16101905703544617, 'surprised': 0.004964462015777826}"
